REGISTRATION,TYPE,OPERATOR / AIRLINES,CATEGORY,PARKING STAND,IS_SYNTHETIC
SYNTH-296,CRV,TRI MG,CARGO,B11,True
SYNTH-297,B733,TRI MG,CARGO,B11,True
SYNTH-298,B742,TRI MG,CARGO,B11,True
SYNTH-299,MD11,TRI MG,CARGO,B11,True
SYNTH-300,DC10,TRI MG,CARGO,B11,True
SYNTH-301,CRV,TRI MG,CARGO,B11,True
SYNTH-302,MD11,TRI MG,CARGO,B11,True
SYNTH-303,MD11,TRI MG,CARGO,B11,True
SYNTH-304,DC10,TRI MG,CARGO,B11,True
SYNTH-305,DC10,TRI MG,CARGO,B11,True
SYNTH-306,B733,TRI MG,CARGO,B11,True
SYNTH-307,MD11,TRI MG,CARGO,B11,True
SYNTH-308,B733,TRI MG,CARGO,B11,True
SYNTH-309,B742,TRI MG,CARGO,B11,True
SYNTH-310,DC10,TRI MG,CARGO,B11,True
SYNTH-311,MD11,TRI MG,CARGO,B11,True
SYNTH-312,B742,TRI MG,CARGO,B11,True
SYNTH-313,B733,TRI MG,CARGO,B11,True
SYNTH-314,B733,TRI MG,CARGO,B11,True
SYNTH-315,B742,TRI MG,CARGO,B11,True
SYNTH-316,B733,TRI MG,CARGO,B11,True
SYNTH-317,B733,TRI MG,CARGO,B11,True
SYNTH-318,CRV,TRI MG,CARGO,B11,True
SYNTH-319,CRV,TRI MG,CARGO,B11,True
SYNTH-320,B733,TRI MG,CARGO,B11,True
SYNTH-321,B733,TRI MG,CARGO,B11,True
SYNTH-322,B733,TRI MG,CARGO,B11,True
SYNTH-323,MD11,TRI MG,CARGO,B11,True
SYNTH-324,CRV,TRI MG,CARGO,B11,True
SYNTH-325,B742,TRI MG,CARGO,B11,True
SYNTH-326,CRV,TRI MG,CARGO,B11,True
SYNTH-327,DC10,TRI MG,CARGO,B11,True
SYNTH-328,CRV,TRI MG,CARGO,B11,True
SYNTH-329,CRV,TRI MG,CARGO,B11,True
SYNTH-330,CRV,TRI MG,CARGO,B11,True
SYNTH-331,DC10,TRI MG,CARGO,B11,True
SYNTH-332,B742,TRI MG,CARGO,B11,True
SYNTH-333,B742,TRI MG,CARGO,B11,True
SYNTH-334,CRV,TRI MG,CARGO,B10,True
SYNTH-335,MD11,TRI MG,CARGO,B10,True
SYNTH-336,MD11,TRI MG,CARGO,B10,True
SYNTH-337,CRV,TRI MG,CARGO,B10,True
SYNTH-338,CRV,TRI MG,CARGO,B10,True
SYNTH-339,MD11,TRI MG,CARGO,B10,True
SYNTH-340,B733,TRI MG,CARGO,B10,True
SYNTH-341,CRV,TRI MG,CARGO,B10,True
SYNTH-342,B733,TRI MG,CARGO,B10,True
SYNTH-343,DC10,TRI MG,CARGO,B10,True
SYNTH-344,B742,TRI MG,CARGO,B10,True
SYNTH-345,B733,TRI MG,CARGO,B10,True
SYNTH-346,DC10,TRI MG,CARGO,B10,True
SYNTH-347,B742,TRI MG,CARGO,B10,True
SYNTH-348,MD11,TRI MG,CARGO,B10,True
SYNTH-349,B742,TRI MG,CARGO,B10,True
SYNTH-350,CRV,TRI MG,CARGO,B10,True
SYNTH-351,MD11,TRI MG,CARGO,B10,True
SYNTH-352,CRV,TRI MG,CARGO,B10,True
SYNTH-353,CRV,TRI MG,CARGO,B10,True
SYNTH-354,CRV,TRI MG,CARGO,B10,True
SYNTH-355,CRV,TRI MG,CARGO,B10,True
SYNTH-356,B733,TRI MG,CARGO,B10,True
SYNTH-357,B742,TRI MG,CARGO,B10,True
SYNTH-358,CRV,TRI MG,CARGO,B10,True
SYNTH-359,B733,TRI MG,CARGO,B10,True
SYNTH-360,MD11,TRI MG,CARGO,B10,True
SYNTH-361,MD11,TRI MG,CARGO,B10,True
SYNTH-362,B733,TRI MG,CARGO,B10,True
SYNTH-363,DC10,TRI MG,CARGO,B10,True
SYNTH-364,CRV,TRI MG,CARGO,B10,True
SYNTH-365,MD11,TRI MG,CARGO,B10,True
SYNTH-366,B742,TRI MG,CARGO,B10,True
SYNTH-367,MD11,TRI MG,CARGO,B10,True
SYNTH-368,B742,TRI MG,CARGO,B10,True
SYNTH-369,CRV,TRI MG,CARGO,B10,True
SYNTH-370,MD11,TRI MG,CARGO,B10,True
SYNTH-371,DC10,TRI MG,CARGO,B10,True
SYNTH-372,B742,TRI MG,CARGO,B10,True
SYNTH-373,DC10,TRI MG,CARGO,B10,True
SYNTH-374,MD11,TRI MG,CARGO,B10,True
SYNTH-375,MD11,TRI MG,CARGO,B10,True
SYNTH-376,MD11,TRI MG,CARGO,B10,True
SYNTH-377,B733,TRI MG,CARGO,B10,True
SYNTH-378,B742,TRI MG,CARGO,B10,True
SYNTH-379,DC10,TRI MG,CARGO,B10,True
SYNTH-380,B742,TRI MG,CARGO,B10,True
SYNTH-381,MD11,TRI MG,CARGO,B10,True
SYNTH-382,B733,TRI MG,CARGO,B10,True
SYNTH-383,B742,TRI MG,CARGO,B10,True
SYNTH-384,B733,TRI MG,CARGO,B10,True
SYNTH-385,DC10,TRI MG,CARGO,B10,True
SYNTH-386,MD11,TRI MG,CARGO,B10,True
SYNTH-387,CRV,TRI MG,CARGO,B10,True
SYNTH-388,DC10,TRI MG,CARGO,B10,True
SYNTH-389,DC10,TRI MG,CARGO,B9,True
SYNTH-390,DC10,TRI MG,CARGO,B9,True
SYNTH-391,CRV,TRI MG,CARGO,B9,True
SYNTH-392,B733,TRI MG,CARGO,B9,True
SYNTH-393,DC10,TRI MG,CARGO,B9,True
SYNTH-394,DC10,TRI MG,CARGO,B9,True
SYNTH-395,DC10,TRI MG,CARGO,B9,True
SYNTH-396,DC10,TRI MG,CARGO,B9,True
SYNTH-397,MD11,TRI MG,CARGO,B9,True
SYNTH-398,DC10,TRI MG,CARGO,B9,True
SYNTH-399,B733,TRI MG,CARGO,B9,True
SYNTH-400,B742,TRI MG,CARGO,B9,True
SYNTH-401,DC10,TRI MG,CARGO,B9,True
SYNTH-402,DC10,TRI MG,CARGO,B9,True
SYNTH-403,B742,TRI MG,CARGO,B9,True
SYNTH-404,MD11,TRI MG,CARGO,B9,True
SYNTH-405,B742,TRI MG,CARGO,B9,True
SYNTH-406,DC10,TRI MG,CARGO,B9,True
SYNTH-407,B742,TRI MG,CARGO,B9,True
SYNTH-408,B742,TRI MG,CARGO,B9,True
SYNTH-409,B733,TRI MG,CARGO,B9,True
SYNTH-410,B742,TRI MG,CARGO,B9,True
SYNTH-411,DC10,TRI MG,CARGO,B9,True
SYNTH-412,B742,TRI MG,CARGO,B9,True
SYNTH-413,CRV,TRI MG,CARGO,B9,True
SYNTH-414,MD11,TRI MG,CARGO,B9,True
SYNTH-415,DC10,TRI MG,CARGO,B9,True
SYNTH-416,CRV,TRI MG,CARGO,B9,True
SYNTH-417,CRV,TRI MG,CARGO,B9,True
SYNTH-418,DC10,TRI MG,CARGO,B9,True
SYNTH-419,MD11,TRI MG,CARGO,B9,True
SYNTH-420,MD11,TRI MG,CARGO,B9,True
SYNTH-421,MD11,TRI MG,CARGO,B9,True
SYNTH-422,B733,TRI MG,CARGO,B9,True
SYNTH-423,CRV,TRI MG,CARGO,B9,True
SYNTH-424,CRV,TRI MG,CARGO,B9,True
SYNTH-425,CRV,TRI MG,CARGO,B9,True
SYNTH-426,B742,TRI MG,CARGO,B9,True
SYNTH-427,CRV,TRI MG,CARGO,B9,True
SYNTH-428,B733,TRI MG,CARGO,B8,True
SYNTH-429,MD11,TRI MG,CARGO,B8,True
SYNTH-430,CRV,TRI MG,CARGO,B8,True
SYNTH-431,DC10,TRI MG,CARGO,B8,True
SYNTH-432,CRV,TRI MG,CARGO,B8,True
SYNTH-433,B733,TRI MG,CARGO,B8,True
SYNTH-434,B733,TRI MG,CARGO,B8,True
SYNTH-435,B733,TRI MG,CARGO,B8,True
SYNTH-436,B742,TRI MG,CARGO,B8,True
SYNTH-437,B733,TRI MG,CARGO,B8,True
SYNTH-438,B733,TRI MG,CARGO,B8,True
SYNTH-439,B742,TRI MG,CARGO,B8,True
SYNTH-440,DC10,TRI MG,CARGO,B8,True
SYNTH-441,B742,TRI MG,CARGO,B8,True
SYNTH-442,MD11,TRI MG,CARGO,B8,True
SYNTH-443,DC10,TRI MG,CARGO,B8,True
SYNTH-444,B733,TRI MG,CARGO,B8,True
SYNTH-445,DC10,TRI MG,CARGO,B8,True
SYNTH-446,CRV,TRI MG,CARGO,B8,True
SYNTH-447,MD11,TRI MG,CARGO,B8,True
SYNTH-448,CRV,TRI MG,CARGO,B8,True
SYNTH-449,DC10,TRI MG,CARGO,B8,True
SYNTH-450,DC10,TRI MG,CARGO,B8,True
SYNTH-451,B733,TRI MG,CARGO,B8,True
SYNTH-452,B742,TRI MG,CARGO,B8,True
SYNTH-453,B733,TRI MG,CARGO,B8,True
SYNTH-454,MD11,TRI MG,CARGO,B8,True
SYNTH-455,B733,TRI MG,CARGO,B8,True
SYNTH-456,CRV,TRI MG,CARGO,B7,True
SYNTH-457,CRV,TRI MG,CARGO,B7,True
SYNTH-458,B733,TRI MG,CARGO,B7,True
SYNTH-459,DC10,TRI MG,CARGO,B7,True
SYNTH-460,B742,TRI MG,CARGO,B7,True
SYNTH-461,CRV,TRI MG,CARGO,B7,True
SYNTH-462,DC10,TRI MG,CARGO,B7,True
SYNTH-463,DC10,TRI MG,CARGO,B7,True
SYNTH-464,CRV,TRI MG,CARGO,B7,True
SYNTH-465,MD11,TRI MG,CARGO,B7,True
SYNTH-466,MD11,TRI MG,CARGO,B7,True
SYNTH-467,DC10,TRI MG,CARGO,B7,True
SYNTH-468,MD11,TRI MG,CARGO,B7,True
SYNTH-469,B733,TRI MG,CARGO,B7,True
SYNTH-470,DC10,TRI MG,CARGO,B7,True
SYNTH-471,B733,TRI MG,CARGO,B7,True
SYNTH-472,B733,TRI MG,CARGO,B7,True
SYNTH-473,B733,TRI MG,CARGO,B7,True
SYNTH-474,CRV,TRI MG,CARGO,B7,True
SYNTH-475,B742,TRI MG,CARGO,B7,True
SYNTH-476,MD11,TRI MG,CARGO,B6,True
SYNTH-477,MD11,TRI MG,CARGO,B6,True
SYNTH-478,B733,TRI MG,CARGO,B6,True
SYNTH-479,DC10,TRI MG,CARGO,B6,True
SYNTH-480,MD11,TRI MG,CARGO,B6,True
SYNTH-481,CRV,TRI MG,CARGO,B6,True
SYNTH-482,MD11,TRI MG,CARGO,B6,True
SYNTH-483,B742,TRI MG,CARGO,B6,True
SYNTH-484,B742,TRI MG,CARGO,B6,True
SYNTH-485,B742,TRI MG,CARGO,B6,True
SYNTH-486,B733,TRI MG,CARGO,B6,True
SYNTH-487,CRV,TRI MG,CARGO,B6,True
SYNTH-488,B742,TRI MG,CARGO,B6,True
SYNTH-489,CRV,TRI MG,CARGO,B6,True
SYNTH-490,B742,TRI MG,CARGO,B5,True
SYNTH-491,B742,TRI MG,CARGO,B5,True
SYNTH-492,DC10,TRI MG,CARGO,B5,True
SYNTH-493,B742,TRI MG,CARGO,B5,True
SYNTH-494,DC10,TRI MG,CARGO,B5,True
SYNTH-495,B733,TRI MG,CARGO,B5,True
SYNTH-496,CRV,TRI MG,CARGO,B5,True
SYNTH-497,DC10,TRI MG,CARGO,B5,True
SYNTH-498,DC10,TRI MG,CARGO,B5,True
SYNTH-499,B742,TRI MG,CARGO,B5,True
SYNTH-500,CRV,TRI MG,CARGO,B4,True
SYNTH-501,CRV,TRI MG,CARGO,B4,True
SYNTH-502,B742,TRI MG,CARGO,B4,True
SYNTH-503,DC10,TRI MG,CARGO,B4,True
SYNTH-504,MD11,TRI MG,CARGO,B4,True
SYNTH-505,B742,TRI MG,CARGO,B4,True
SYNTH-506,B733,TRI MG,CARGO,B4,True
SYNTH-507,B742,TRI MG,CARGO,B3,True
SYNTH-508,DC10,TRI MG,CARGO,B3,True
SYNTH-509,B733,TRI MG,CARGO,B3,True
SYNTH-510,DC10,TRI MG,CARGO,B3,True
SYNTH-511,CRV,TRI MG,CARGO,B3,True
SYNTH-512,MD11,TRI MG,CARGO,B2,True
SYNTH-513,MD11,TRI MG,CARGO,B2,True
SYNTH-514,CRV,TRI MG,CARGO,B2,True
SYNTH-515,B742,TRI MG,CARGO,B2,True
SYNTH-516,MD11,TRI MG,CARGO,B2,True
SYNTH-517,B742,TRI MG,CARGO,B1,True
SYNTH-518,B742,TRI MG,CARGO,B1,True
SYNTH-519,MD11,TRI MG,CARGO,B1,True
SYNTH-520,CRV,TRI MG,CARGO,B1,True
SYNTH-521,B742,TRI MG,CARGO,B1,True
SYNTH-522,B742,TRI MG,CARGO,A3,True
SYNTH-523,DC10,TRI MG,CARGO,A3,True
SYNTH-524,CRV,TRI MG,CARGO,A3,True
SYNTH-525,MD11,TRI MG,CARGO,A3,True
SYNTH-526,B733,TRI MG,CARGO,A3,True
SYNTH-527,DC10,TRI MG,CARGO,A2,True
SYNTH-528,MD11,TRI MG,CARGO,A2,True
SYNTH-529,DC10,TRI MG,CARGO,A2,True
SYNTH-530,CRV,TRI MG,CARGO,A2,True
SYNTH-531,MD11,TRI MG,CARGO,A2,True
SYNTH-532,CRV,TRI MG,CARGO,A1,True
SYNTH-533,CRV,TRI MG,CARGO,A1,True
SYNTH-534,B742,TRI MG,CARGO,A1,True
SYNTH-535,MD11,TRI MG,CARGO,A1,True
SYNTH-536,B742,TRI MG,CARGO,A1,True
SYNTH-0,CRV,CITILINK CARGO,CARGO,B13,True
SYNTH-1,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-2,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-3,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-4,CRV,CITILINK CARGO,CARGO,B13,True
SYNTH-5,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-6,CRV,CITILINK CARGO,CARGO,B13,True
SYNTH-7,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-8,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-9,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-10,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-11,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-12,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-13,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-14,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-15,CRV,CITILINK CARGO,CARGO,B13,True
SYNTH-16,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-17,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-18,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-19,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-20,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-21,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-22,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-23,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-24,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-25,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-26,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-27,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-28,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-29,CRV,CITILINK CARGO,CARGO,B13,True
SYNTH-30,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-31,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-32,CRV,CITILINK CARGO,CARGO,B13,True
SYNTH-33,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-34,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-35,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-36,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-37,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-38,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-39,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-40,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-41,CRV,CITILINK CARGO,CARGO,B13,True
SYNTH-42,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-43,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-44,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-45,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-46,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-47,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-48,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-49,CRV,CITILINK CARGO,CARGO,B13,True
SYNTH-50,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-51,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-52,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-53,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-54,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-55,CRV,CITILINK CARGO,CARGO,B13,True
SYNTH-56,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-57,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-58,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-59,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-60,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-61,CRV,CITILINK CARGO,CARGO,B13,True
SYNTH-62,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-63,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-64,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-65,CRV,CITILINK CARGO,CARGO,B13,True
SYNTH-66,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-67,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-68,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-69,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-70,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-71,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-72,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-73,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-74,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-75,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-76,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-77,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-78,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-79,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-80,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-81,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-82,CRV,CITILINK CARGO,CARGO,B13,True
SYNTH-83,CRV,CITILINK CARGO,CARGO,B13,True
SYNTH-84,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-85,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-86,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-87,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-88,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-89,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-90,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-91,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-92,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-93,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-94,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-95,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-96,CRV,CITILINK CARGO,CARGO,B13,True
SYNTH-97,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-98,CRV,CITILINK CARGO,CARGO,B13,True
SYNTH-99,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-100,CRV,CITILINK CARGO,CARGO,B13,True
SYNTH-101,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-102,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-103,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-104,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-105,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-106,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-107,CRV,CITILINK CARGO,CARGO,B13,True
SYNTH-108,CRV,CITILINK CARGO,CARGO,B13,True
SYNTH-109,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-110,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-111,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-112,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-113,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-114,CRV,CITILINK CARGO,CARGO,B13,True
SYNTH-115,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-116,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-117,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-118,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-119,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-120,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-121,CRV,CITILINK CARGO,CARGO,B13,True
SYNTH-122,CRV,CITILINK CARGO,CARGO,B13,True
SYNTH-123,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-124,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-125,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-126,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-127,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-128,CRV,CITILINK CARGO,CARGO,B13,True
SYNTH-129,CRV,CITILINK CARGO,CARGO,B13,True
SYNTH-130,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-131,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-132,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-133,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-134,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-135,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-136,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-137,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-138,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-139,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-140,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-141,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-142,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-143,CRV,CITILINK CARGO,CARGO,B13,True
SYNTH-144,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-145,B742,CITILINK CARGO,CARGO,B13,True
SYNTH-146,CRV,CITILINK CARGO,CARGO,B13,True
SYNTH-147,MD11,CITILINK CARGO,CARGO,B13,True
SYNTH-148,DC10,CITILINK CARGO,CARGO,B13,True
SYNTH-149,B733,CITILINK CARGO,CARGO,B13,True
SYNTH-150,CRV,CITILINK CARGO,CARGO,B12,True
SYNTH-151,MD11,CITILINK CARGO,CARGO,B12,True
SYNTH-152,DC10,CITILINK CARGO,CARGO,B12,True
SYNTH-153,B733,CITILINK CARGO,CARGO,B12,True
SYNTH-154,B742,CITILINK CARGO,CARGO,B12,True
SYNTH-155,CRV,CITILINK CARGO,CARGO,B12,True
SYNTH-156,CRV,CITILINK CARGO,CARGO,B12,True
SYNTH-157,DC10,CITILINK CARGO,CARGO,B12,True
SYNTH-158,B742,CITILINK CARGO,CARGO,B12,True
SYNTH-159,B742,CITILINK CARGO,CARGO,B12,True
SYNTH-160,CRV,CITILINK CARGO,CARGO,B12,True
SYNTH-161,CRV,CITILINK CARGO,CARGO,B12,True
SYNTH-162,MD11,CITILINK CARGO,CARGO,B12,True
SYNTH-163,DC10,CITILINK CARGO,CARGO,B12,True
SYNTH-164,CRV,CITILINK CARGO,CARGO,B12,True
SYNTH-165,B742,CITILINK CARGO,CARGO,B12,True
SYNTH-166,DC10,CITILINK CARGO,CARGO,B12,True
SYNTH-167,CRV,CITILINK CARGO,CARGO,B12,True
SYNTH-168,B742,CITILINK CARGO,CARGO,B12,True
SYNTH-169,B733,CITILINK CARGO,CARGO,B12,True
SYNTH-170,B742,CITILINK CARGO,CARGO,B12,True
SYNTH-171,DC10,CITILINK CARGO,CARGO,B12,True
SYNTH-172,MD11,CITILINK CARGO,CARGO,B12,True
SYNTH-173,MD11,CITILINK CARGO,CARGO,B12,True
SYNTH-174,CRV,CITILINK CARGO,CARGO,B12,True
SYNTH-175,CRV,CITILINK CARGO,CARGO,B12,True
SYNTH-176,CRV,CITILINK CARGO,CARGO,B12,True
SYNTH-177,DC10,CITILINK CARGO,CARGO,B12,True
SYNTH-178,CRV,CITILINK CARGO,CARGO,B12,True
SYNTH-179,DC10,CITILINK CARGO,CARGO,B12,True
SYNTH-180,B742,CITILINK CARGO,CARGO,B12,True
SYNTH-181,DC10,CITILINK CARGO,CARGO,B12,True
SYNTH-182,DC10,CITILINK CARGO,CARGO,B12,True
SYNTH-183,MD11,CITILINK CARGO,CARGO,B12,True
SYNTH-184,MD11,CITILINK CARGO,CARGO,B12,True
SYNTH-185,DC10,CITILINK CARGO,CARGO,B12,True
SYNTH-186,B733,CITILINK CARGO,CARGO,B12,True
SYNTH-187,B733,CITILINK CARGO,CARGO,B12,True
SYNTH-188,CRV,CITILINK CARGO,CARGO,B12,True
SYNTH-189,B733,CITILINK CARGO,CARGO,B12,True
SYNTH-190,CRV,CITILINK CARGO,CARGO,B12,True
SYNTH-191,B733,CITILINK CARGO,CARGO,B12,True
SYNTH-192,MD11,CITILINK CARGO,CARGO,B12,True
SYNTH-193,CRV,CITILINK CARGO,CARGO,B12,True
SYNTH-194,CRV,CITILINK CARGO,CARGO,B12,True
SYNTH-195,MD11,CITILINK CARGO,CARGO,B12,True
SYNTH-196,B733,CITILINK CARGO,CARGO,B12,True
SYNTH-197,B733,CITILINK CARGO,CARGO,B12,True
SYNTH-198,B742,CITILINK CARGO,CARGO,B12,True
SYNTH-199,CRV,CITILINK CARGO,CARGO,B12,True
SYNTH-200,B733,CITILINK CARGO,CARGO,B12,True
SYNTH-201,B742,CITILINK CARGO,CARGO,B12,True
SYNTH-202,MD11,CITILINK CARGO,CARGO,B12,True
SYNTH-203,B742,CITILINK CARGO,CARGO,B12,True
SYNTH-204,B742,CITILINK CARGO,CARGO,B12,True
SYNTH-205,B733,CITILINK CARGO,CARGO,B12,True
SYNTH-206,B733,CITILINK CARGO,CARGO,B12,True
SYNTH-207,MD11,CITILINK CARGO,CARGO,B12,True
SYNTH-208,MD11,CITILINK CARGO,CARGO,B12,True
SYNTH-209,MD11,CITILINK CARGO,CARGO,B12,True
SYNTH-210,B733,CITILINK CARGO,CARGO,B12,True
SYNTH-211,CRV,CITILINK CARGO,CARGO,B12,True
SYNTH-212,B742,CITILINK CARGO,CARGO,B12,True
SYNTH-213,B742,CITILINK CARGO,CARGO,B12,True
SYNTH-214,CRV,CITILINK CARGO,CARGO,B12,True
SYNTH-215,DC10,CITILINK CARGO,CARGO,B12,True
SYNTH-216,B742,CITILINK CARGO,CARGO,B12,True
SYNTH-217,B742,CITILINK CARGO,CARGO,B12,True
SYNTH-218,CRV,CITILINK CARGO,CARGO,B12,True
SYNTH-219,B733,CITILINK CARGO,CARGO,B12,True
SYNTH-220,DC10,CITILINK CARGO,CARGO,B12,True
SYNTH-221,B742,CITILINK CARGO,CARGO,B12,True
SYNTH-222,DC10,CITILINK CARGO,CARGO,B12,True
SYNTH-223,B733,CITILINK CARGO,CARGO,B12,True
SYNTH-224,MD11,CITILINK CARGO,CARGO,B12,True
SYNTH-225,CRV,CITILINK CARGO,CARGO,B12,True
SYNTH-226,DC10,CITILINK CARGO,CARGO,B12,True
SYNTH-227,B733,CITILINK CARGO,CARGO,B12,True
SYNTH-228,MD11,CITILINK CARGO,CARGO,B12,True
SYNTH-229,MD11,CITILINK CARGO,CARGO,B12,True
